game_id,goal_no,player_id,player_name,team_name,period,x_adjusted,y_adjusted
2023020479,10,8474641.0,Adam Henrique,Anaheim Ducks,1,63.0,5.0
2023020674,11,8474641.0,Adam Henrique,Anaheim Ducks,2,65.0,9.0
2023020715,12,8474641.0,Adam Henrique,Anaheim Ducks,2,85.0,5.0
2023020722,13,8474641.0,Adam Henrique,Anaheim Ducks,1,80.0,-9.0
2023020722,14,8474641.0,Adam Henrique,Anaheim Ducks,1,83.0,-4.0
2023020292,1,8476457.0,Adam Larsson,Seattle Kraken,1,70.0,-19.0
2023020473,2,8476457.0,Adam Larsson,Seattle Kraken,1,84.0,-13.0
2023020645,3,8476457.0,Adam Larsson,Seattle Kraken,3,83.0,5.0
2023020121,1,8476392.0,Adam Lowry,Winnipeg Jets,1,74.0,6.0
2023020121,2,8476392.0,Adam Lowry,Winnipeg Jets,2,87.0,-4.0
2023020284,3,8476392.0,Adam Lowry,Winnipeg Jets,4,82.0,11.0
2023020304,4,8476392.0,Adam Lowry,Winnipeg Jets,3,51.0,7.0
2023020402,5,8476392.0,Adam Lowry,Winnipeg Jets,1,61.0,0.0
2023020402,6,8476392.0,Adam Lowry,Winnipeg Jets,1,61.0,0.0
2023020402,7,8476392.0,Adam Lowry,Winnipeg Jets,1,61.0,0.0
2023020512,8,8476392.0,Adam Lowry,Winnipeg Jets,3,83.0,-5.0
2023020619,9,8476392.0,Adam Lowry,Winnipeg Jets,3,67.0,-2.0
2023020039,1,8480008.0,Adam Ruzicka,Calgary Flames,1,53.0,5.0
2023020051,2,8480008.0,Adam Ruzicka,Calgary Flames,3,78.0,24.0
2023020305,3,8480008.0,Adam Ruzicka,Calgary Flames,2,55.0,-0.0
2023020058,1,8474166.0,Alec Martinez,Vegas Golden Knights,2,61.0,-7.0
2023020209,2,8474166.0,Alec Martinez,Vegas Golden Knights,1,30.0,26.0
2023020209,3,8474166.0,Alec Martinez,Vegas Golden Knights,3,72.0,17.0
2023020540,4,8474166.0,Alec Martinez,Vegas Golden Knights,2,68.0,12.0
2023020068,1,8477493.0,Aleksander Barkov,Florida Panthers,1,87.0,-3.0
2023020130,2,8477493.0,Aleksander Barkov,Florida Panthers,1,69.0,16.0
2023020176,3,8477493.0,Aleksander Barkov,Florida Panthers,1,84.0,-6.0
2023020191,4,8477493.0,Aleksander Barkov,Florida Panthers,1,69.0,21.0
2023020205,5,8477493.0,Aleksander Barkov,Florida Panthers,2,76.0,15.0
2023020237,6,8477493.0,Aleksander Barkov,Florida Panthers,3,81.0,-0.0
2023020343,7,8477493.0,Aleksander Barkov,Florida Panthers,2,70.0,16.0
2023020388,8,8477493.0,Aleksander Barkov,Florida Panthers,3,87.0,-6.0
2023020388,9,8477493.0,Aleksander Barkov,Florida Panthers,3,87.0,-6.0
2023020406,10,8477493.0,Aleksander Barkov,Florida Panthers,3,20.0,-12.0
2023020420,11,8477493.0,Aleksander Barkov,Florida Panthers,3,86.0,-5.0
2023020472,12,8477493.0,Aleksander Barkov,Florida Panthers,1,80.0,-3.0
2023020070,1,8479718.0,Alex Barré-Boulet,Tampa Bay Lightning,1,75.0,3.0
2023020086,2,8479718.0,Alex Barré-Boulet,Tampa Bay Lightning,2,81.0,4.0
2023020133,3,8479718.0,Alex Barré-Boulet,Tampa Bay Lightning,2,78.0,-9.0
2023020181,4,8479718.0,Alex Barré-Boulet,Tampa Bay Lightning,1,68.0,-20.0
2023020398,5,8479718.0,Alex Barré-Boulet,Tampa Bay Lightning,1,75.0,-14.0
2023020398,6,8479718.0,Alex Barré-Boulet,Tampa Bay Lightning,1,75.0,-14.0
2023020398,7,8479718.0,Alex Barré-Boulet,Tampa Bay Lightning,1,75.0,-14.0
2023020504,8,8479718.0,Alex Barré-Boulet,Tampa Bay Lightning,2,87.0,6.0
2023020012,1,8479337.0,Alex DeBrincat,Detroit Red Wings,3,63.0,13.0
2023020023,2,8479337.0,Alex DeBrincat,Detroit Red Wings,1,34.0,2.0
2023020023,3,8479337.0,Alex DeBrincat,Detroit Red Wings,3,68.0,8.0
2023020050,4,8479337.0,Alex DeBrincat,Detroit Red Wings,1,82.0,-8.0
2023020050,5,8479337.0,Alex DeBrincat,Detroit Red Wings,3,17.0,-27.0
2023020080,6,8479337.0,Alex DeBrincat,Detroit Red Wings,1,82.0,-5.0
2023020080,7,8479337.0,Alex DeBrincat,Detroit Red Wings,2,71.0,14.0
2023020080,8,8479337.0,Alex DeBrincat,Detroit Red Wings,3,61.0,14.0
2023020091,9,8479337.0,Alex DeBrincat,Detroit Red Wings,3,61.0,21.0
2023020210,10,8479337.0,Alex DeBrincat,Detroit Red Wings,2,71.0,-11.0
2023020242,11,8479337.0,Alex DeBrincat,Detroit Red Wings,2,75.0,16.0
2023020293,12,8479337.0,Alex DeBrincat,Detroit Red Wings,1,64.0,-1.0
2023020361,13,8479337.0,Alex DeBrincat,Detroit Red Wings,2,83.0,13.0
2023020479,14,8479337.0,Alex DeBrincat,Detroit Red Wings,3,78.0,18.0
2023020479,15,8479337.0,Alex DeBrincat,Detroit Red Wings,3,68.0,24.0
2023020534,16,8479337.0,Alex DeBrincat,Detroit Red Wings,3,62.0,24.0
2023020007,1,8480113.0,Alex Iafallo,Winnipeg Jets,2,76.0,-5.0
2023020058,2,8480113.0,Alex Iafallo,Winnipeg Jets,1,79.0,-5.0
2023020058,3,8480113.0,Alex Iafallo,Winnipeg Jets,3,76.0,8.0
2023020155,4,8480113.0,Alex Iafallo,Winnipeg Jets,3,81.0,2.0
2023020467,5,8480113.0,Alex Iafallo,Winnipeg Jets,2,65.0,-11.0
2023020580,6,8480113.0,Alex Iafallo,Winnipeg Jets,2,69.0,-8.0
2023020218,1,8477021.0,Alex Kerfoot,Arizona Coyotes,2,85.0,2.0
2023020365,2,8477021.0,Alex Kerfoot,Arizona Coyotes,3,68.0,-34.0
2023020509,3,8477021.0,Alex Kerfoot,Arizona Coyotes,2,82.0,0.0
2023020525,4,8477021.0,Alex Kerfoot,Arizona Coyotes,3,82.0,0.0
2023020581,5,8477021.0,Alex Kerfoot,Arizona Coyotes,3,75.0,1.0
2023020665,6,8477021.0,Alex Kerfoot,Arizona Coyotes,1,81.0,-15.0
2023020299,1,8473986.0,Alex Killorn,Anaheim Ducks,3,87.0,-11.0
2023020366,2,8473986.0,Alex Killorn,Anaheim Ducks,2,68.0,-20.0
2023020425,3,8473986.0,Alex Killorn,Anaheim Ducks,2,85.0,2.0
2023020476,4,8473986.0,Alex Killorn,Anaheim Ducks,3,78.0,-8.0
2023020674,5,8473986.0,Alex Killorn,Anaheim Ducks,1,80.0,5.0
2023020674,6,8473986.0,Alex Killorn,Anaheim Ducks,4,67.0,-10.0
2023020005,1,8481618.0,Alex Newhook,Montréal Canadiens,2,85.0,9.0
2023020005,2,8481618.0,Alex Newhook,Montréal Canadiens,3,71.0,-1.0
2023020041,3,8481618.0,Alex Newhook,Montréal Canadiens,3,82.0,-12.0
2023020244,4,8481618.0,Alex Newhook,Montréal Canadiens,1,75.0,-22.0
2023020290,5,8481618.0,Alex Newhook,Montréal Canadiens,1,68.0,7.0
2023020290,6,8481618.0,Alex Newhook,Montréal Canadiens,3,72.0,9.0
2023020337,7,8481618.0,Alex Newhook,Montréal Canadiens,2,72.0,-9.0
2023020083,1,8471214.0,Alex Ovechkin,Washington Capitals,2,85.0,-7.0
2023020099,2,8471214.0,Alex Ovechkin,Washington Capitals,3,40.0,18.0
2023020216,3,8471214.0,Alex Ovechkin,Washington Capitals,1,56.0,23.0
2023020216,4,8471214.0,Alex Ovechkin,Washington Capitals,3,30.0,-34.0
2023020263,5,8471214.0,Alex Ovechkin,Washington Capitals,2,69.0,-3.0
2023020499,6,8471214.0,Alex Ovechkin,Washington Capitals,4,65.0,17.0
2023020576,7,8471214.0,Alex Ovechkin,Washington Capitals,1,36.0,-28.0
2023020209,1,8474565.0,Alex Pietrangelo,Vegas Golden Knights,1,88.0,4.0
2023020650,2,8474565.0,Alex Pietrangelo,Vegas Golden Knights,4,79.0,-7.0
2023020085,1,8477949.0,Alex Tuch,Buffalo Sabres,2,68.0,5.0
2023020165,2,8477949.0,Alex Tuch,Buffalo Sabres,3,79.0,-3.0
2023020165,3,8477949.0,Alex Tuch,Buffalo Sabres,3,66.0,-8.0
2023020180,4,8477949.0,Alex Tuch,Buffalo Sabres,2,79.0,2.0
2023020252,5,8477949.0,Alex Tuch,Buffalo Sabres,2,71.0,1.0
2023020301,6,8477949.0,Alex Tuch,Buffalo Sabres,3,77.0,-1.0
2023020322,7,8477949.0,Alex Tuch,Buffalo Sabres,2,75.0,-1.0
2023020322,8,8477949.0,Alex Tuch,Buffalo Sabres,3,65.0,-15.0
2023020460,9,8477949.0,Alex Tuch,Buffalo Sabres,3,74.0,-5.0
2023020612,10,8477949.0,Alex Tuch,Buffalo Sabres,1,52.0,9.0
2023020625,11,8477949.0,Alex Tuch,Buffalo Sabres,2,79.0,4.0
2023020672,12,8477949.0,Alex Tuch,Buffalo Sabres,2,59.0,-7.0
2023020416,1,8481568.0,Alex Vlasic,Chicago Blackhawks,1,33.0,37.0
2023020239,1,8477505.0,Alex Wennberg,Seattle Kraken,2,84.0,-3.0
2023020248,2,8477505.0,Alex Wennberg,Seattle Kraken,1,82.0,-3.0
2023020333,3,8477505.0,Alex Wennberg,Seattle Kraken,1,86.0,11.0
2023020438,4,8477505.0,Alex Wennberg,Seattle Kraken,3,61.0,14.0
2023020539,5,8477505.0,Alex Wennberg,Seattle Kraken,3,68.0,13.0
2023020625,6,8477505.0,Alex Wennberg,Seattle Kraken,2,83.0,-4.0
2023020645,7,8477505.0,Alex Wennberg,Seattle Kraken,1,52.0,8.0
2023020285,1,8480823.0,Alexander Alexeyev,Washington Capitals,1,33.0,26.0
2023020370,1,8482222.0,Alexander Barabanov,San Jose Sharks,3,82.0,3.0
2023020586,2,8482222.0,Alexander Barabanov,San Jose Sharks,3,74.0,-14.0
2023020601,3,8482222.0,Alexander Barabanov,San Jose Sharks,2,70.0,18.0
2023020087,1,8482125.0,Alexander Holtz,New Jersey Devils,1,75.0,2.0
2023020113,2,8482125.0,Alexander Holtz,New Jersey Devils,1,76.0,2.0
2023020151,3,8482125.0,Alexander Holtz,New Jersey Devils,1,66.0,7.0
2023020245,4,8482125.0,Alexander Holtz,New Jersey Devils,3,83.0,9.0
2023020296,5,8482125.0,Alexander Holtz,New Jersey Devils,1,69.0,-16.0
2023020310,6,8482125.0,Alexander Holtz,New Jersey Devils,1,79.0,-11.0
2023020344,7,8482125.0,Alexander Holtz,New Jersey Devils,1,54.0,-6.0
2023020409,8,8482125.0,Alexander Holtz,New Jersey Devils,3,84.0,2.0
2023020602,9,8482125.0,Alexander Holtz,New Jersey Devils,2,68.0,15.0
2023020656,10,8482125.0,Alexander Holtz,New Jersey Devils,1,81.0,-27.0
2023020690,11,8482125.0,Alexander Holtz,New Jersey Devils,3,48.0,17.0
2023020703,12,8482125.0,Alexander Holtz,New Jersey Devils,2,74.0,-14.0
2023020216,1,8481014.0,Alexander Romanov,New York Islanders,1,46.0,13.0
2023020457,2,8481014.0,Alexander Romanov,New York Islanders,2,59.0,18.0
2023020582,3,8481014.0,Alexander Romanov,New York Islanders,2,34.0,22.0
2023020646,4,8481014.0,Alexander Romanov,New York Islanders,2,69.0,24.0
2023020721,5,8481014.0,Alexander Romanov,New York Islanders,1,67.0,23.0
2023020288,1,8478851.0,Alexandre Carrier,Nashville Predators,3,67.0,-14.0
2023020629,2,8478851.0,Alexandre Carrier,Nashville Predators,3,78.0,-14.0
2023020666,3,8478851.0,Alexandre Carrier,Nashville Predators,3,56.0,-10.0
2023020176,1,8480074.0,Alexandre Texier,Columbus Blue Jackets,3,87.0,-5.0
2023020210,2,8480074.0,Alexandre Texier,Columbus Blue Jackets,1,64.0,-1.0
2023020230,3,8480074.0,Alexandre Texier,Columbus Blue Jackets,3,86.0,7.0
2023020268,4,8480074.0,Alexandre Texier,Columbus Blue Jackets,1,60.0,12.0
2023020405,5,8480074.0,Alexandre Texier,Columbus Blue Jackets,3,74.0,-9.0
2023020463,6,8480074.0,Alexandre Texier,Columbus Blue Jackets,3,68.0,8.0
2023020164,1,8480281.0,Alexey Toropchenko,St. Louis Blues,3,75.0,3.0
2023020219,2,8480281.0,Alexey Toropchenko,St. Louis Blues,3,87.0,-2.0
2023020271,3,8480281.0,Alexey Toropchenko,St. Louis Blues,2,81.0,5.0
2023020287,4,8480281.0,Alexey Toropchenko,St. Louis Blues,2,57.0,18.0
2023020379,5,8480281.0,Alexey Toropchenko,St. Louis Blues,1,81.0,-4.0
2023020500,6,8480281.0,Alexey Toropchenko,St. Louis Blues,2,78.0,7.0
2023020010,1,8482109.0,Alexis Lafrenière,New York Rangers,1,82.0,7.0
2023020078,2,8482109.0,Alexis Lafrenière,New York Rangers,2,79.0,-5.0
2023020096,3,8482109.0,Alexis Lafrenière,New York Rangers,2,79.0,-0.0
2023020110,4,8482109.0,Alexis Lafrenière,New York Rangers,2,68.0,-21.0
2023020196,5,8482109.0,Alexis Lafrenière,New York Rangers,3,79.0,5.0
2023020225,6,8482109.0,Alexis Lafrenière,New York Rangers,2,74.0,18.0
2023020225,7,8482109.0,Alexis Lafrenière,New York Rangers,3,87.0,-7.0
2023020225,8,8482109.0,Alexis Lafrenière,New York Rangers,5,80.0,-5.0
2023020283,9,8482109.0,Alexis Lafrenière,New York Rangers,1,76.0,-5.0
2023020489,10,8482109.0,Alexis Lafrenière,New York Rangers,2,52.0,26.0
2023020529,11,8482109.0,Alexis Lafrenière,New York Rangers,3,71.0,-9.0
2023020669,12,8482109.0,Alexis Lafrenière,New York Rangers,1,82.0,7.0
2023020216,1,8481656.0,Aliaksei Protas,Washington Capitals,2,73.0,-4.0
2023020263,2,8481656.0,Aliaksei Protas,Washington Capitals,2,71.0,22.0
2023020396,3,8481656.0,Aliaksei Protas,Washington Capitals,1,98.0,15.0
2023020396,4,8481656.0,Aliaksei Protas,Washington Capitals,1,98.0,15.0
2023020396,5,8481656.0,Aliaksei Protas,Washington Capitals,1,98.0,15.0
2023020090,1,8475314.0,Anders Lee,New York Islanders,3,60.0,6.0
2023020248,2,8475314.0,Anders Lee,New York Islanders,1,81.0,-0.0
2023020286,3,8475314.0,Anders Lee,New York Islanders,1,87.0,-4.0
2023020302,4,8475314.0,Anders Lee,New York Islanders,2,67.0,20.0
2023020359,5,8475314.0,Anders Lee,New York Islanders,1,81.0,5.0
2023020415,6,8475314.0,Anders Lee,New York Islanders,3,81.0,4.0
2023020415,7,8475314.0,Anders Lee,New York Islanders,3,74.0,6.0
2023020490,8,8475314.0,Anders Lee,New York Islanders,2,83.0,-6.0
2023020496,9,8475314.0,Anders Lee,New York Islanders,3,86.0,-5.0
2023020516,10,8475314.0,Anders Lee,New York Islanders,3,76.0,-15.0
2023020597,11,8475314.0,Anders Lee,New York Islanders,3,57.0,-0.0
2023020685,12,8475314.0,Anders Lee,New York Islanders,1,79.0,-1.0
2023020685,13,8475314.0,Anders Lee,New York Islanders,3,88.0,-7.0
2023020598,1,8477444.0,Andre Burakovsky,Seattle Kraken,2,76.0,7.0
2023020029,1,8483808.0,Andrei Kuzmenko,Vancouver Canucks,1,73.0,-3.0
2023020068,2,8483808.0,Andrei Kuzmenko,Vancouver Canucks,3,81.0,-19.0
2023020156,3,8483808.0,Andrei Kuzmenko,Vancouver Canucks,2,76.0,-11.0
2023020353,4,8483808.0,Andrei Kuzmenko,Vancouver Canucks,3,71.0,-4.0
2023020439,5,8483808.0,Andrei Kuzmenko,Vancouver Canucks,1,57.0,20.0
2023020454,6,8483808.0,Andrei Kuzmenko,Vancouver Canucks,1,72.0,-1.0
2023020527,7,8483808.0,Andrei Kuzmenko,Vancouver Canucks,1,59.0,3.0
2023020527,8,8483808.0,Andrei Kuzmenko,Vancouver Canucks,1,71.0,2.0
2023020318,1,8480830.0,Andrei Svechnikov,Carolina Hurricanes,3,59.0,6.0
2023020486,2,8480830.0,Andrei Svechnikov,Carolina Hurricanes,1,63.0,-16.0
2023020535,3,8480830.0,Andrei Svechnikov,Carolina Hurricanes,2,79.0,3.0
2023020542,4,8480830.0,Andrei Svechnikov,Carolina Hurricanes,1,79.0,-5.0
2023020542,5,8480830.0,Andrei Svechnikov,Carolina Hurricanes,3,58.0,-10.0
2023020542,6,8480830.0,Andrei Svechnikov,Carolina Hurricanes,3,64.0,35.0
2023020575,7,8480830.0,Andrei Svechnikov,Carolina Hurricanes,1,81.0,-13.0
2023020575,8,8480830.0,Andrei Svechnikov,Carolina Hurricanes,3,79.0,-6.0
2023020603,9,8480830.0,Andrei Svechnikov,Carolina Hurricanes,3,72.0,-21.0
2023020639,10,8480830.0,Andrei Svechnikov,Carolina Hurricanes,1,76.0,-17.0
2023020702,11,8480830.0,Andrei Svechnikov,Carolina Hurricanes,3,82.0,-4.0
2023020240,1,8471699.0,Andrew Cogliano,Colorado Avalanche,3,73.0,8.0
2023020264,2,8471699.0,Andrew Cogliano,Colorado Avalanche,3,90.0,-2.0
2023020275,3,8471699.0,Andrew Cogliano,Colorado Avalanche,1,82.0,1.0
2023020662,4,8471699.0,Andrew Cogliano,Colorado Avalanche,3,60.0,0.0
2023020035,1,8477429.0,Andrew Copp,Detroit Red Wings,2,81.0,-3.0
2023020050,2,8477429.0,Andrew Copp,Detroit Red Wings,2,82.0,-8.0
2023020050,3,8477429.0,Andrew Copp,Detroit Red Wings,3,64.0,29.0
2023020161,4,8477429.0,Andrew Copp,Detroit Red Wings,3,82.0,-13.0
2023020183,5,8477429.0,Andrew Copp,Detroit Red Wings,3,73.0,-14.0
2023020640,6,8477429.0,Andrew Copp,Detroit Red Wings,3,45.0,-12.0
2023020659,7,8477429.0,Andrew Copp,Detroit Red Wings,2,84.0,-3.0
2023020670,8,8477429.0,Andrew Copp,Detroit Red Wings,3,66.0,12.0
2023020007,1,8478233.0,Andrew Mangiapane,Calgary Flames,1,74.0,-7.0
2023020007,2,8478233.0,Andrew Mangiapane,Calgary Flames,3,65.0,-7.0
2023020080,3,8478233.0,Andrew Mangiapane,Calgary Flames,2,83.0,2.0
2023020142,4,8478233.0,Andrew Mangiapane,Calgary Flames,2,66.0,-2.0
2023020277,5,8478233.0,Andrew Mangiapane,Calgary Flames,3,84.0,1.0
2023020431,6,8478233.0,Andrew Mangiapane,Calgary Flames,2,69.0,6.0
2023020578,7,8478233.0,Andrew Mangiapane,Calgary Flames,1,81.0,-9.0
2023020617,8,8478233.0,Andrew Mangiapane,Calgary Flames,2,63.0,-25.0
2023020697,9,8478233.0,Andrew Mangiapane,Calgary Flames,2,89.0,0.0
2023020493,1,8481065.0,Angus Crookshank,Ottawa Senators,1,74.0,-2.0
2023020156,1,8478463.0,Anthony Beauvillier,Chicago Blackhawks,3,73.0,-12.0
2023020156,2,8478463.0,Anthony Beauvillier,Chicago Blackhawks,3,69.0,8.0
2023020416,3,8478463.0,Anthony Beauvillier,Chicago Blackhawks,1,81.0,-3.0
2023020524,4,8478463.0,Anthony Beauvillier,Chicago Blackhawks,1,74.0,7.0
2023020033,1,8478519.0,Anthony Cirelli,Tampa Bay Lightning,2,81.0,5.0
2023020198,2,8478519.0,Anthony Cirelli,Tampa Bay Lightning,1,68.0,2.0
2023020324,3,8478519.0,Anthony Cirelli,Tampa Bay Lightning,2,72.0,5.0
2023020375,4,8478519.0,Anthony Cirelli,Tampa Bay Lightning,1,78.0,-3.0
2023020375,5,8478519.0,Anthony Cirelli,Tampa Bay Lightning,3,75.0,0.0
2023020389,6,8478519.0,Anthony Cirelli,Tampa Bay Lightning,1,71.0,-1.0
2023020389,7,8478519.0,Anthony Cirelli,Tampa Bay Lightning,1,71.0,-1.0
2023020418,8,8478519.0,Anthony Cirelli,Tampa Bay Lightning,1,73.0,-2.0
2023020452,9,8478519.0,Anthony Cirelli,Tampa Bay Lightning,3,45.0,31.0
2023020695,10,8478519.0,Anthony Cirelli,Tampa Bay Lightning,2,65.0,15.0
2023020695,11,8478519.0,Anthony Cirelli,Tampa Bay Lightning,3,80.0,1.0
2023020062,1,8477407.0,Anthony Duclair,San Jose Sharks,3,87.0,10.0
2023020171,2,8477407.0,Anthony Duclair,San Jose Sharks,2,69.0,-9.0
2023020189,3,8477407.0,Anthony Duclair,San Jose Sharks,1,77.0,12.0
2023020355,4,8477407.0,Anthony Duclair,San Jose Sharks,2,77.0,-18.0
2023020355,5,8477407.0,Anthony Duclair,San Jose Sharks,3,79.0,-2.0
2023020370,6,8477407.0,Anthony Duclair,San Jose Sharks,1,86.0,4.0
2023020509,7,8477407.0,Anthony Duclair,San Jose Sharks,2,78.0,4.0
2023020655,8,8477407.0,Anthony Duclair,San Jose Sharks,1,43.0,9.0
2023020099,1,8477511.0,Anthony Mantha,Washington Capitals,1,76.0,-15.0
2023020191,2,8477511.0,Anthony Mantha,Washington Capitals,1,55.0,-35.0
2023020191,3,8477511.0,Anthony Mantha,Washington Capitals,2,77.0,-5.0
2023020339,4,8477511.0,Anthony Mantha,Washington Capitals,1,79.0,6.0
2023020352,5,8477511.0,Anthony Mantha,Washington Capitals,1,88.0,-7.0
2023020414,6,8477511.0,Anthony Mantha,Washington Capitals,2,83.0,1.0
2023020422,7,8477511.0,Anthony Mantha,Washington Capitals,2,84.0,-6.0
2023020499,8,8477511.0,Anthony Mantha,Washington Capitals,1,76.0,3.0
2023020499,9,8477511.0,Anthony Mantha,Washington Capitals,2,76.0,6.0
2023020521,10,8477511.0,Anthony Mantha,Washington Capitals,2,87.0,-7.0
2023020529,11,8477511.0,Anthony Mantha,Washington Capitals,2,71.0,22.0
2023020653,12,8477511.0,Anthony Mantha,Washington Capitals,1,79.0,-3.0
2023020147,1,8482113.0,Anton Lundell,Florida Panthers,3,72.0,-36.0
2023020282,2,8482113.0,Anton Lundell,Florida Panthers,2,80.0,-2.0
2023020704,3,8482113.0,Anton Lundell,Florida Panthers,3,86.0,-7.0
2023020049,1,8482245.0,Artem Zub,Ottawa Senators,2,32.0,5.0
2023020197,2,8482245.0,Artem Zub,Ottawa Senators,2,32.0,-33.0
2023020010,1,8478550.0,Artemi Panarin,New York Rangers,2,60.0,-1.0
2023020078,2,8478550.0,Artemi Panarin,New York Rangers,1,78.0,-14.0
2023020078,3,8478550.0,Artemi Panarin,New York Rangers,3,71.0,0.0
2023020124,4,8478550.0,Artemi Panarin,New York Rangers,1,50.0,-10.0
2023020135,5,8478550.0,Artemi Panarin,New York Rangers,1,81.0,3.0
2023020169,6,8478550.0,Artemi Panarin,New York Rangers,1,56.0,-29.0
2023020169,7,8478550.0,Artemi Panarin,New York Rangers,5,82.0,5.0
2023020183,8,8478550.0,Artemi Panarin,New York Rangers,2,76.0,-12.0
2023020196,9,8478550.0,Artemi Panarin,New York Rangers,3,16.0,-21.0
2023020261,10,8478550.0,Artemi Panarin,New York Rangers,1,78.0,21.0
2023020261,11,8478550.0,Artemi Panarin,New York Rangers,3,68.0,-9.0
2023020308,12,8478550.0,Artemi Panarin,New York Rangers,3,72.0,22.0
2023020338,13,8478550.0,Artemi Panarin,New York Rangers,2,74.0,-18.0
2023020370,14,8478550.0,Artemi Panarin,New York Rangers,1,46.0,2.0
2023020370,15,8478550.0,Artemi Panarin,New York Rangers,1,83.0,1.0
2023020370,16,8478550.0,Artemi Panarin,New York Rangers,3,83.0,-2.0
2023020382,17,8478550.0,Artemi Panarin,New York Rangers,2,32.0,-16.0
2023020489,18,8478550.0,Artemi Panarin,New York Rangers,3,65.0,15.0
2023020522,19,8478550.0,Artemi Panarin,New York Rangers,1,52.0,-18.0
2023020529,20,8478550.0,Artemi Panarin,New York Rangers,2,75.0,-22.0
2023020591,21,8478550.0,Artemi Panarin,New York Rangers,1,65.0,23.0
2023020610,22,8478550.0,Artemi Panarin,New York Rangers,2,79.0,-0.0
2023020621,23,8478550.0,Artemi Panarin,New York Rangers,2,71.0,-19.0
2023020669,24,8478550.0,Artemi Panarin,New York Rangers,1,51.0,19.0
2023020722,25,8478550.0,Artemi Panarin,New York Rangers,3,81.0,16.0
2023020046,1,8477476.0,Artturi Lehkonen,Colorado Avalanche,2,70.0,-9.0
2023020076,2,8477476.0,Artturi Lehkonen,Colorado Avalanche,2,81.0,0.0
2023020143,3,8477476.0,Artturi Lehkonen,Colorado Avalanche,3,83.0,4.0
2023020273,1,8475766.0,Austin Watson,Tampa Bay Lightning,3,77.0,-16.0
2023020005,1,8479318.0,Auston Matthews,Toronto Maple Leafs,2,77.0,-16.0
2023020005,2,8479318.0,Auston Matthews,Toronto Maple Leafs,3,84.0,-18.0
